customer_id,days_as_customer,total_transactions,total_spent,days_since_last_purchase,purchase_count,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score
81,805,61,1258.5290875907526,285,61,2.2732919254658386,20.631624386733648,46.90170512760569,medium,Q2,2,3,2,7
82,972,122,4162.842097141442,77,122,3.7654320987654324,34.12165653394624,128.48278077597044,medium,Q4,4,5,5,14
83,64,51,4329.813737977432,59,51,23.90625,84.89830858779278,2029.600189676921,high,Q4,5,2,5,12
84,235,147,3854.1708543927666,126,147,18.76595744680851,26.218849349610657,492.0218111990766,high,Q4,4,5,4,13
85,110,21,609.8936044290365,109,21,5.7272727272727275,29.04255259185888,166.33461938973724,medium,Q1,4,1,1,6
86,961,5,3987.7763398971956,224,5,0.15608740894901146,797.5552679794391,124.48833527254513,low,Q4,2,1,5,8
87,591,92,4597.455095117846,278,92,4.67005076142132,49.97233799041137,233.3733550821242,medium,Q4,2,4,5,11
88,901,61,3023.017235603869,68,61,2.0310765815760266,49.557659600063424,100.65540185140517,medium,Q3,5,3,4,12
89,417,22,4707.333013873421,69,22,1.5827338129496402,213.96968244879187,338.65705135780007,low,Q4,4,1,5,10
90,31,149,4142.852474373793,165,149,144.19354838709677,27.8043790226429,4009.2120719746376,high,Q4,3,5,5,13
91,419,70,3351.509009104991,305,70,5.011933174224343,47.8787001300713,239.96484552064373,medium,Q3,1,3,4,8
92,595,1,2907.0669217231534,162,1,0.05042016806722689,2907.0669217231534,146.57480277595732,low,Q3,3,1,3,7
93,135,133,1775.439652847754,342,133,29.555555555555557,13.349170322163562,394.54214507727863,high,Q2,1,5,2,8
94,801,12,838.4728539518854,309,12,0.449438202247191,69.87273782932378,31.40347767610058,low,Q1,1,1,1,3
95,851,90,3044.521917318177,343,90,3.172737955346651,33.8280213035353,107.32744714400154,medium,Q3,1,4,4,9
96,506,46,1624.6521904096915,42,46,2.727272727272727,35.318525878471554,96.3232523958315,medium,Q2,5,2,2,9
97,732,34,4338.871404261845,354,34,1.3934426229508197,127.61386483123073,177.82259853532153,low,Q4,1,2,5,8
98,431,78,4967.017839925211,109,78,5.4292343387471,63.67971589647706,345.7321002268128,medium,Q4,4,3,5,12
99,759,45,3774.5174249470842,51,45,1.7786561264822134,83.87816499882409,149.19041205324444,low,Q4,5,2,4,11
100,585,73,497.8843916709012,250,73,3.7435897435897436,6.820334132478099,25.53253290620006,medium,Q1,2,3,1,6
101,191,26,1478.9936978766586,341,26,4.0837696335078535,56.8843729952561,232.30267505916106,medium,Q2,1,1,2,4
102,231,47,590.0926772404612,21,47,6.103896103896104,12.555163345541727,76.63541262863131,medium,Q1,5,2,1,8
103,987,121,3270.032656568993,300,121,3.6778115501519757,27.025063277429695,99.39308986531894,medium,Q3,1,5,4,10
104,299,56,3837.694779551134,139,56,5.618729096989966,68.53026392055597,385.0529879148295,medium,Q4,4,2,4,10
105,892,94,4632.090412859523,359,94,3.1614349775784754,49.277557583611944,155.78779415446826,medium,Q4,1,4,5,10
106,845,107,2218.953114739339,324,107,3.798816568047337,20.73787957700317,78.77940052329014,medium,Q2,1,4,3,8
107,300,63,4511.809465462799,92,63,6.3,71.61602326131428,451.1809465462799,medium,Q4,4,3,5,12
108,485,48,4395.561237254571,280,48,2.9690721649484533,91.57419244280356,271.89038580956105,medium,Q4,2,2,5,9
109,491,61,1620.1187979887231,125,61,3.7270875763747453,26.559324557192184,98.98892859401566,medium,Q2,4,3,2,9
110,756,81,4351.058096425826,111,81,3.2142857142857144,53.716766622541066,172.66103557245341,medium,Q4,4,3,5,12
111,281,26,1909.5776468145461,354,26,2.775800711743772,73.44529410825177,203.86949965991596,medium,Q2,1,1,2,4
112,731,36,1519.50290907339,139,36,1.4774281805745553,42.208414140927495,62.35990050916784,low,Q2,4,2,2,8
113,325,1,3262.919561032246,273,1,0.0923076923076923,3262.919561032246,301.192574864515,low,Q3,2,1,4,7
114,754,8,1675.4870780311512,99,8,0.3183023872679045,209.4358847538939,66.66394209673015,low,Q2,4,1,2,7
115,749,113,3169.5333042292636,252,113,4.526034712950601,28.04896729406428,126.95059963535103,medium,Q3,2,4,4,10
116,778,99,3068.667437218538,338,99,3.8174807197943443,30.99664077998523,118.32907855598475,medium,Q3,1,4,4,9
117,367,47,2839.022690374871,104,47,3.8419618528610355,60.404738093082365,232.07269948568432,medium,Q3,4,2,3,9
118,908,127,1933.0775359523486,214,127,4.196035242290749,15.221082960254714,63.868200527059976,medium,Q2,2,5,2,9
119,82,56,2765.0736221748098,249,56,20.48780487804878,49.37631468169303,1011.6123007956621,high,Q3,2,2,3,7
120,821,14,3002.603101177837,152,14,0.5115712545676004,214.4716500841312,109.71753110272242,low,Q3,3,1,3,7
121,951,28,2751.1500980525934,250,28,0.8832807570977919,98.25536064473548,86.78706933919854,low,Q3,2,1,3,6
122,246,78,2249.8762911184476,275,78,9.51219512195122,28.844567834851894,274.3751574534692,medium,Q2,2,3,3,8
123,793,130,122.60193237900586,165,130,4.918032786885246,0.9430917875308144,4.638156332118759,medium,Q1,3,5,1,9
124,217,109,2955.9554531206973,341,109,15.069124423963133,27.11885736807979,408.6574359153038,high,Q3,1,4,3,8
125,409,14,883.7997064564622,8,14,1.0268948655256724,63.12855046117587,64.82638433665983,low,Q1,5,1,1,7
126,522,56,3230.7510462885884,284,56,3.218390804597701,57.69198296943908,185.67534748784993,medium,Q3,2,2,4,8
127,70,115,3808.7544232181867,5,115,49.285714285714285,33.11960368015814,1632.3233242363656,high,Q4,5,4,4,13
128,186,7,2527.20428019717,145,7,1.129032258064516,361.02918288531004,407.6135935801887,low,Q3,3,1,3,7
129,44,3,2734.7001416497046,101,3,2.0454545454545454,911.5667138832349,1864.568278397526,medium,Q3,4,1,3,8
130,842,111,4759.818870346656,164,111,3.954869358669834,42.88125108420411,169.5897459743464,medium,Q4,3,4,5,12
131,94,107,4243.478438794243,147,107,34.148936170212764,39.658676998077034,1354.3016294024178,high,Q4,3,4,5,12
132,886,18,4575.470753959776,64,18,0.6094808126410834,254.192819664432,154.9256462966064,low,Q4,5,1,5,11
133,868,38,4078.143127181953,91,38,1.3133640552995391,107.31955597847245,140.94964725283248,low,Q4,4,2,5,11
134,550,115,589.1457921413206,117,115,6.272727272727273,5.1230068881853965,32.135225025890215,medium,Q1,4,4,1,9
135,373,15,787.5096870524638,354,15,1.2064343163538873,52.50064580349759,63.3385807280802,low,Q1,1,1,1,3
136,158,119,2656.78779648135,267,119,22.59493670886076,22.32594786959118,504.4533790787374,high,Q3,2,5,3,10
137,677,28,1268.0448110500913,310,28,1.240768094534712,45.2873146803604,56.19105514254467,low,Q2,1,1,2,4
138,501,39,2409.642601453738,173,39,2.3353293413173652,61.785707729583024,144.28997613495437,medium,Q2,3,2,3,8
139,92,17,2002.1083529008336,47,17,5.5434782608695645,117.77107958240197,652.8614194241848,medium,Q2,5,1,3,9
140,168,86,2769.600480230744,140,86,15.357142857142858,32.20465674686911,494.5715143269186,high,Q3,4,3,3,10
141,528,126,3747.0347948723224,246,126,7.159090909090908,29.738371387875574,212.89970425410922,medium,Q4,2,5,4,11
142,622,44,3591.6799901414083,149,44,2.122186495176849,81.62909068503201,173.23215386534122,medium,Q3,3,2,4,9
143,421,25,2630.108955802405,246,25,1.7814726840855106,105.2043582320962,187.41869043722602,low,Q3,2,1,3,6
144,704,145,4120.847423144438,5,145,6.178977272727273,28.419637400996123,175.60429359990505,medium,Q4,5,5,5,15
145,448,13,2182.767353113265,184,13,0.8705357142857143,167.9051810087127,146.16745668169185,low,Q2,3,1,3,7
146,318,25,4488.735734708605,20,25,2.358490566037736,179.5494293883442,423.4656353498684,medium,Q4,5,1,5,11
147,408,68,402.83733677306134,46,68,5.0,5.924078481956784,29.62039240978392,medium,Q1,5,3,1,9
148,802,138,4775.567148664872,12,138,5.162094763092269,34.60555904829617,178.63717513708997,medium,Q4,5,5,5,15
149,519,67,3290.7307530851735,70,67,3.8728323699421963,49.11538437440557,190.21565046735105,medium,Q3,4,3,4,11
150,260,109,1931.3688192391662,17,109,12.576923076923078,17.718979993019875,222.85024837374996,high,Q2,5,4,2,11
151,70,146,1025.9129265357428,147,146,62.57142857142857,7.02680086668317,439.6769685153183,high,Q1,3,5,2,10
152,57,111,2421.9569857458196,154,111,58.42105263157895,21.81943230401639,1274.7142030241157,high,Q2,3,4,3,10
153,164,111,1013.0636997672398,304,111,20.304878048780488,9.126699997903062,185.3165304452268,high,Q1,1,4,2,7
154,230,34,873.3414583285537,108,34,4.434782608695652,25.68651348025158,113.91410326024614,medium,Q1,4,2,1,7
155,869,111,3105.8911991942223,236,111,3.831990794016111,27.981001794542543,107.2229412840353,medium,Q3,2,4,4,10
156,809,8,2639.269386679834,308,8,0.2966625463535229,329.90867333497926,97.87154709566752,low,Q3,1,1,3,5
157,959,113,3366.975371324161,352,113,3.5349322210636083,29.796242224107623,105.32769670461401,medium,Q3,1,4,4,9
158,62,83,4651.549093238847,70,83,40.16129032258064,56.042760159504176,2250.749561244603,high,Q4,4,3,5,12
159,77,42,2684.688056028249,183,42,16.363636363636363,63.921144191148784,1045.9823594915254,high,Q3,3,2,3,8
160,532,101,2925.6136636508486,250,101,5.695488721804511,28.966471917335134,164.97821411564934,medium,Q3,2,4,3,9
161,436,6,493.65037881696344,228,6,0.41284403669724773,82.27506313616057,33.96676918465345,low,Q1,2,1,1,4
162,603,26,3602.297140247716,102,26,1.2935323383084576,138.54989000952753,179.21876319640376,low,Q3,4,1,4,9
163,757,64,2029.5307736805732,75,64,2.536327608982827,31.711418338758957,80.43054585259867,medium,Q2,4,3,3,10
164,834,59,4884.789931379765,216,59,2.1223021582733814,82.7930496844028,175.71186803524336,medium,Q4,2,3,5,10
165,128,109,4124.711377198519,203,109,25.546875,37.84138878163779,966.7292290309028,high,Q4,3,4,5,12
166,713,121,2636.2811505547857,192,121,5.091164095371669,21.78744752524616,110.9234705703276,medium,Q3,3,5,3,11
167,901,33,659.9521381522219,249,33,1.0987791342952276,19.99854964097642,21.973989061672203,low,Q1,2,2,1,5
168,755,21,4304.108176738916,242,21,0.8344370860927152,204.95753222566267,171.02416596313572,low,Q4,2,1,5,8
169,576,70,4008.916422348907,179,70,3.6458333333333335,57.27023460498439,208.79773033067224,medium,Q4,3,3,5,11
170,990,112,963.6963912083133,219,112,3.393939393939394,8.60443206435994,29.202920945706467,medium,Q1,2,4,1,7
171,768,4,1511.627531640535,82,4,0.15625,377.90688291013373,59.04795045470839,low,Q2,4,1,2,7
172,642,94,3977.3659278317946,92,94,4.392523364485982,42.31240348757228,185.85822092671938,medium,Q4,4,4,5,13
173,972,75,966.8808104096778,175,75,2.314814814814815,12.891744138795703,29.842000321286353,medium,Q1,3,3,1,7
174,491,62,4592.874821398318,239,62,3.7881873727087574,74.07862615158578,280.62371617505,medium,Q4,2,3,5,10
175,672,94,2151.4107547219915,260,94,4.196428571428572,22.88734845448927,96.04512297866034,medium,Q2,2,4,3,9
176,798,95,480.8428648089103,163,95,3.571428571428571,5.061503840093793,18.0767994289064,medium,Q1,3,4,1,8
177,34,55,4087.9557853461906,48,55,48.529411764705884,74.3264688244762,3607.01981059958,high,Q4,5,2,5,12
178,247,137,1898.8729310400186,329,137,16.639676113360327,13.86038635795634,230.63233980243143,high,Q2,1,5,2,8
179,532,131,2656.1710110612157,328,131,7.387218045112782,20.276114588253556,149.78407957112117,medium,Q3,1,5,3,9
180,796,31,605.9065048355349,116,31,1.1683417085427135,19.54537112372693,22.835672292796538,low,Q1,4,2,1,7
181,427,40,62.7908734826628,337,40,2.810304449648712,1.56977183706657,4.411536778641415,medium,Q1,1,2,1,4
182,900,36,3208.0267686768234,337,36,1.2,89.11185468546732,106.93422562256077,low,Q3,1,2,4,7
183,824,6,2600.1170931519714,225,6,0.2184466019417476,433.3528488586619,94.66445727495042,low,Q3,2,1,3,6
184,422,66,2988.0159171595783,352,66,4.691943127962086,45.27296844181179,212.4181931630032,medium,Q3,1,3,3,7
185,236,75,3979.032059383556,328,75,9.533898305084746,53.053760791780746,505.80916009113,medium,Q4,1,3,5,9
186,44,4,3250.6992714431576,147,4,2.7272727272727275,812.6748178607894,2216.385866893062,medium,Q3,3,1,4,8
187,887,79,915.128541995517,63,79,2.6719278466741825,11.583905594879962,30.951359932204635,medium,Q1,5,3,1,9
188,583,134,1835.8239695974692,294,134,6.895368782161235,13.700178877593054,94.46778574257989,medium,Q2,1,5,2,8
189,921,118,4534.160968699413,323,118,3.8436482084690553,38.425092955079776,147.6925396970493,medium,Q4,1,4,5,10
190,490,113,3861.2262662458106,325,113,6.918367346938776,34.17014394907797,236.4016081374986,medium,Q4,1,4,4,9
191,720,94,2805.3534367867505,13,94,3.9166666666666665,29.844185497731388,116.88972653278127,medium,Q3,5,4,3,12
192,604,62,1315.442739155898,189,62,3.0794701986754967,21.216818373482223,65.33655989184923,medium,Q2,3,3,2,8
193,893,79,1545.1994840822356,287,79,2.6539753639417696,19.559487140281462,51.910397001642856,medium,Q2,2,3,2,7
194,772,136,3673.192434548891,208,136,5.284974093264249,27.008767901094785,142.74063864827295,medium,Q3,3,5,4,12
195,270,26,4263.312591221215,114,26,2.888888888888889,163.97356120081596,473.7013990245795,medium,Q4,4,1,5,10
196,593,44,3373.552114176541,22,44,2.2259696458684655,76.67163895855775,170.66874102073564,medium,Q3,5,2,4,11
197,125,133,4057.173380053787,349,133,31.919999999999998,30.50506300792321,973.7216112129088,high,Q4,1,5,5,11
198,929,70,3844.94786924201,214,70,2.2604951560818085,54.927826703457285,124.1640861972662,medium,Q4,2,3,4,9
199,763,118,791.0346413869407,171,118,4.639580602883355,6.703683401584244,31.102279477861366,medium,Q1,3,4,1,8
200,514,68,2148.526823920845,323,68,3.9688715953307394,31.595982704718306,125.4003982833178,medium,Q2,1,3,3,7
201,436,19,807.2698141013852,54,19,1.3073394495412844,42.48788495270448,55.546088126242104,low,Q1,5,1,1,7
202,260,20,1214.4161447698248,298,20,2.307692307692308,60.72080723849124,140.12493978113363,medium,Q1,1,1,2,4
203,778,113,4352.83514202271,320,113,4.3573264781491,38.5206649736523,167.84711344560577,medium,Q4,1,4,5,10
204,684,140,2390.8152298842515,126,140,6.140350877192982,17.07725164203037,104.86031710018646,medium,Q2,4,5,3,12
205,200,47,2700.0226041211713,277,47,7.05,57.44728944938662,405.0033906181757,medium,Q3,2,2,3,7
206,570,1,933.307527877472,204,1,0.05263157894736842,933.307527877472,49.12144883565642,low,Q1,3,1,1,5
207,65,90,1595.7453409415402,194,90,41.53846153846154,17.730503788239336,736.4978496653263,high,Q2,3,4,2,9
208,554,142,1189.7185337179562,169,142,7.6895306859205785,8.378299533225045,64.42519135656804,medium,Q1,3,5,2,10
209,189,64,1070.6215143662107,152,64,10.158730158730158,16.728461161972042,169.93992291527155,high,Q1,3,3,2,8
210,868,38,3207.905926914052,35,38,1.3133640552995391,84.418577024054,110.87232466292807,low,Q3,5,2,4,11
211,728,37,1321.5750458462883,184,37,1.5247252747252749,35.71824448233212,54.460510131028364,low,Q2,3,2,2,7
212,272,126,3178.4766558010715,286,126,13.897058823529411,25.22600520477041,350.56727821335346,high,Q3,2,5,4,11
213,115,139,339.35033983734183,57,139,36.26086956521739,2.4413693513477828,88.52617560974134,high,Q1,5,5,1,11
214,825,100,751.7832479591542,222,100,3.6363636363636362,7.517832479591542,27.337572653060153,medium,Q1,2,4,1,7
215,607,77,1408.9742573006206,303,77,3.805601317957166,18.298366977930137,69.63628948767482,medium,Q2,1,3,2,6
216,711,3,3005.3822386336738,163,3,0.12658227848101267,1001.7940795445579,126.80937715753898,low,Q3,3,1,4,8
217,586,134,3395.414163182511,19,134,6.860068259385665,25.338911665541126,173.82666364415584,medium,Q3,5,5,4,14
218,603,10,2241.448985558659,264,10,0.49751243781094523,224.1448985558659,111.51487490341586,low,Q2,2,1,3,6
219,982,5,2256.6650271572835,282,5,0.15274949083503053,451.3330054314567,68.94088677669909,low,Q2,2,1,3,6
220,675,138,3636.3584144231595,113,138,6.133333333333334,26.350423292921445,161.6159295299182,medium,Q3,4,5,4,13
221,825,130,128.31440423963306,327,130,4.7272727272727275,0.9870338787664081,4.665978335986657,medium,Q1,1,5,1,7
222,57,13,1738.3956211473917,30,13,6.842105263157895,133.7227400882609,914.9450637617851,medium,Q2,5,1,2,8
223,649,130,4102.599932740202,135,130,6.00924499229584,31.55846102107848,189.6425238554793,medium,Q4,4,5,5,14
224,585,84,3035.9360805561923,67,84,4.3076923076923075,36.14209619709753,155.68902977211243,medium,Q3,5,3,4,12
225,369,65,1719.2743071393309,65,65,5.284552845528455,26.450373955989704,139.77839895441713,medium,Q2,5,3,2,10
226,827,63,4532.3477220318855,292,63,2.2853688029020556,71.94202733383945,164.41406488628363,medium,Q4,1,3,5,9
227,987,101,3874.4825008744438,25,101,3.069908814589666,38.361212879944986,117.76542555849373,medium,Q4,5,4,4,13
228,360,73,1361.2324638218304,37,73,6.083333333333333,18.64702005235384,113.4360386518192,medium,Q2,5,3,2,10
229,669,17,3244.1846957522985,1,17,0.7623318385650224,190.83439386778227,145.47913433866808,low,Q3,5,1,4,10
230,535,9,2998.9661045353355,37,9,0.5046728971962617,333.2184560594817,168.16632361880386,low,Q3,5,1,3,9
231,377,143,2035.8801744929642,141,143,11.379310344827587,14.236924297153596,162.00637993312714,high,Q2,3,5,3,11
232,502,38,1866.4325920637632,232,38,2.2709163346613543,49.116647159572715,111.5397963384719,medium,Q2,2,2,2,6
233,260,94,1750.6243501397346,136,94,10.846153846153847,18.623663299358878,201.99511732381555,high,Q2,4,4,2,10
234,219,95,3104.9211278084517,188,95,13.013698630136986,32.68338029272054,425.3316613436235,high,Q3,3,4,4,11
235,254,49,2239.929185579314,128,49,5.787401574803149,45.712840522026816,264.55856522590324,medium,Q2,4,2,3,9
236,414,69,4167.722410594539,201,69,5.0,60.40177406658752,302.0088703329376,medium,Q4,3,3,5,11
237,406,62,3364.5329498631113,127,62,4.58128078817734,54.26666048166309,248.61080910318557,medium,Q3,4,3,4,11
238,312,78,396.1614482616989,257,78,7.5,5.078992926432037,38.09244694824028,medium,Q1,2,3,1,6
239,987,117,3218.832707949422,164,117,3.556231003039514,27.511390666234377,97.8368604239946,medium,Q3,3,4,4,11
240,662,120,1392.1798106759147,35,120,5.438066465256798,11.60149842229929,63.08971951703541,medium,Q2,5,5,2,12
241,657,137,2984.419358684442,194,137,6.255707762557078,21.78408291010542,136.27485656093344,medium,Q3,3,5,3,11
